Domain Code,Domain,Area Code (M49),i,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description,,,,,,,
ET,Temperature change,104,Myanmar,7271,Temperature change,7012,December,2019,2019,°C,1.193,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7001,January,2019,2019,°C,2.021,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7002,February,2019,2019,°C,3.165,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7003,March,2019,2019,°C,3.777,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7004,April,2019,2019,°C,2.893,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7005,May,2019,2019,°C,4.372,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7006,June,2019,2019,°C,2.412,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7007,July,2019,2019,°C,2.453,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7008,August,2019,2019,°C,2.276,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7009,September,2019,2019,°C,1.42,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7010,October,2019,2019,°C,2.754,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7011,November,2019,2019,°C,3.303,E,Estimated value,,,,,,,
ET,Temperature change,516,Namibia,7271,Temperature change,7012,December,2019,2019,°C,0.288,E,Estimated value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7001,January,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7002,February,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7003,March,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7004,April,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7005,May,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7006,June,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7007,July,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7008,August,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7009,September,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7010,October,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7011,November,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,520,Nauru,7271,Temperature change,7012,December,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7001,January,2019,2019,°C,0.505,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7002,February,2019,2019,°C,0.597,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7003,March,2019,2019,°C,-0.298,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7004,April,2019,2019,°C,0.447,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7005,May,2019,2019,°C,0.944,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7006,June,2019,2019,°C,1.931,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7007,July,2019,2019,°C,1.081,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7008,August,2019,2019,°C,2.059,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7009,September,2019,2019,°C,-0.33,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7010,October,2019,2019,°C,0.085,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7011,November,2019,2019,°C,1.893,E,Estimated value,,,,,,,
ET,Temperature change,524,Nepal,7271,Temperature change,7012,December,2019,2019,°C,-0.859,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7001,January,2019,2019,°C,1.291,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7002,February,2019,2019,°C,4.419,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7003,March,2019,2019,°C,3.126,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7004,April,2019,2019,°C,2.536,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7005,May,2019,2019,°C,-0.439,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7006,June,2019,2019,°C,3.502,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7007,July,2019,2019,°C,2.337,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7008,August,2019,2019,°C,2.661,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7009,September,2019,2019,°C,0.745,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7010,October,2019,2019,°C,1.634,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7011,November,2019,2019,°C,0.681,E,Estimated value,,,,,,,
ET,Temperature change,528,Netherlands,7271,Temperature change,7012,December,2019,2019,°C,2.807,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7001,January,2019,2019,°C,1.006,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7002,February,2019,2019,°C,1.152,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7003,March,2019,2019,°C,1.056,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7004,April,2019,2019,°C,0.808,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7005,May,2019,2019,°C,0.788,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7006,June,2019,2019,°C,0.897,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7007,July,2019,2019,°C,0.969,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7008,August,2019,2019,°C,1.233,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7009,September,2019,2019,°C,1.193,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7010,October,2019,2019,°C,1.106,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7011,November,2019,2019,°C,1.326,E,Estimated value,,,,,,,
ET,Temperature change,530,Netherlands Antilles (former),7271,Temperature change,7012,December,2019,2019,°C,1.776,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7001,January,2019,2019,°C,-0.01,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7002,February,2019,2019,°C,0.946,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7003,March,2019,2019,°C,1.406,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7004,April,2019,2019,°C,1.117,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7005,May,2019,2019,°C,1.099,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7006,June,2019,2019,°C,0.568,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7007,July,2019,2019,°C,0.311,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7008,August,2019,2019,°C,0.851,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7009,September,2019,2019,°C,0.893,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7010,October,2019,2019,°C,0.725,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7011,November,2019,2019,°C,0.237,E,Estimated value,,,,,,,
ET,Temperature change,540,New Caledonia,7271,Temperature change,7012,December,2019,2019,°C,0.816,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7001,January,2019,2019,°C,2.162,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7002,February,2019,2019,°C,0.94,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7003,March,2019,2019,°C,1.682,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7004,April,2019,2019,°C,-0.374,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7005,May,2019,2019,°C,1.753,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7006,June,2019,2019,°C,0.537,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7007,July,2019,2019,°C,1.89,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7008,August,2019,2019,°C,0.564,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7009,September,2019,2019,°C,0.289,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7010,October,2019,2019,°C,-0.071,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7011,November,2019,2019,°C,1.795,E,Estimated value,,,,,,,
ET,Temperature change,554,New Zealand,7271,Temperature change,7012,December,2019,2019,°C,0.776,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7001,January,2019,2019,°C,0.786,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7002,February,2019,2019,°C,1.092,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7003,March,2019,2019,°C,0.84,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7004,April,2019,2019,°C,0.612,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7005,May,2019,2019,°C,0.937,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7006,June,2019,2019,°C,1.666,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7007,July,2019,2019,°C,1.079,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7008,August,2019,2019,°C,1.789,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7009,September,2019,2019,°C,1.884,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7010,October,2019,2019,°C,1.149,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7011,November,2019,2019,°C,0.693,E,Estimated value,,,,,,,
ET,Temperature change,558,Nicaragua,7271,Temperature change,7012,December,2019,2019,°C,0.665,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7001,January,2019,2019,°C,-0.239,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7002,February,2019,2019,°C,-1.125,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7003,March,2019,2019,°C,1.635,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7004,April,2019,2019,°C,1.396,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7005,May,2019,2019,°C,1.894,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7006,June,2019,2019,°C,1.581,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7007,July,2019,2019,°C,1.728,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7008,August,2019,2019,°C,0.769,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7009,September,2019,2019,°C,1.791,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7010,October,2019,2019,°C,1.819,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7011,November,2019,2019,°C,3.357,E,Estimated value,,,,,,,
ET,Temperature change,562,Niger,7271,Temperature change,7012,December,2019,2019,°C,0.361,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7001,January,2019,2019,°C,1.177,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7002,February,2019,2019,°C,0.344,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7003,March,2019,2019,°C,2.057,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7004,April,2019,2019,°C,1.887,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7005,May,2019,2019,°C,1.632,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7006,June,2019,2019,°C,1.253,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7007,July,2019,2019,°C,1.151,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7008,August,2019,2019,°C,0.875,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7009,September,2019,2019,°C,1.252,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7010,October,2019,2019,°C,0.324,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7011,November,2019,2019,°C,2.385,E,Estimated value,,,,,,,
ET,Temperature change,566,Nigeria,7271,Temperature change,7012,December,2019,2019,°C,0.863,E,Estimated value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7001,January,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7002,February,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7003,March,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7004,April,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7005,May,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7006,June,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7007,July,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7008,August,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7009,September,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7010,October,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7011,November,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,570,Niue,7271,Temperature change,7012,December,2019,2019,°C,,O,Missing value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7001,January,2019,2019,°C,1.19,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7002,February,2019,2019,°C,1.599,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7003,March,2019,2019,°C,1.293,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7004,April,2019,2019,°C,0.391,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7005,May,2019,2019,°C,1.191,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7006,June,2019,2019,°C,0.735,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7007,July,2019,2019,°C,0.924,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7008,August,2019,2019,°C,0.584,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7009,September,2019,2019,°C,0.935,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7010,October,2019,2019,°C,-0.036,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7011,November,2019,2019,°C,0.176,E,Estimated value,,,,,,,
ET,Temperature change,574,Norfolk Island,7271,Temperature change,7012,December,2019,2019,°C,0.924,E,Estimated value,,,,,,,
ET,Temperature change,807,North Macedonia,7271,Temperature change,7001,January,2019,2019,°C,-0.524,E,Estimated value,,,,,,,
ET,Temperature change,807,North Macedonia,7271,Temperature change,7002,February,2019,2019,°C,1.838,E,Estimated value,,,,,,,
